,tweet_id
642249,1373775121320579072
642250,1373774162825601024
642251,1373771659648323584
642252,1373771440684679168
642253,1373771440609239040
642254,1373766277861421056
642255,1373765867398381568
642256,1373765103921856512
642257,1373763631511445504
642258,1373761820150861824
642259,1373761082284777472
642260,1373760622610034688
642261,1373760391717613568
642262,1373759142201061376
642263,1373758790156251136
642264,1373758499537088512
642265,1373757543693029376
642266,1373757433093394432
642267,1373757093346476032
642268,1373756894641278976
642269,1373756667976843264
642270,1373756661014355968
642271,1373755729371398144
642272,1373755371790114816
642273,1373755144572076032
642274,1373754203571634176
642275,1373753481354305536
642276,1373753130710618112
642277,1373752559001829376
642278,1373752543956860928
642279,1373752192616648704
642280,1373751427064020992
642281,1373751422181859328
642282,1373751161552056320
642283,1373751154417360896
642284,1373750654410366976
642285,1373750333042786304
642286,1373750009473036288
642287,1373749701439332352
642288,1373749053725495296
642289,1373748890600534016
642290,1373748883327758336
642291,1373747826098847744
642292,1373747380877545472
642293,1373745986753863680
642294,1373745607051993088
642295,1373745480191119360
642296,1373742028148772864
642297,1373741453487247360
642298,1373741374021902336
642299,1373740858181255168
642300,1373739943449743360
642301,1373738602920882176
642302,1373735433742528512
642303,1373734822938619904
642304,1373734738234576896
642305,1373734617220575232
642306,1373734291717320704
642307,1373733784546283520
642308,1373733677314768896
642309,1373733528253333504
642310,1373733069962678272
642311,1373733044620771328
642312,1373733023657648128
642313,1373732815053934592
642314,1373732275230285824
642315,1373732260361482240
642316,1373731652501962752
642317,1373731650803236864
642318,1373731213245100032
642319,1373731177572536320
642320,1373731058181681152
642321,1373730995866906624
642322,1373730753389985792
642323,1373730246168563712
642324,1373729959575965696
642325,1373729876755116032
642326,1373729257277427712
642327,1373728926955016192
642328,1373727874406965248
642329,1373727628989927424
642330,1373727550296440832
642331,1373727360835543040
642332,1373726366449950720
642333,1373726320396435456
642334,1373726048085413888
642335,1373726046479077376
642336,1373725992162791424
642337,1373725291911258112
642338,1373725221031657472
642339,1373714951928479744
642340,1373713456600334336
642341,1373694733604773888
642342,1373683946693787648
642343,1373673293354516480
642344,1373670985082286080
642345,1373665919017353216
642346,1373660077656309760
642347,1373659071086202880
642348,1373654049296326656
642349,1373653006915407872
642350,1373651001144532992
642351,1373650796907089920
642352,1373649819193942016
642353,1373648778310393856
642354,1373648387401191424
642355,1373648179116249088
642356,1373647063024611328
642357,1373646113778102272
642358,1373642669994483712
642359,1373642290955190272
642360,1373641750594482176
642361,1373641116470349824
642362,1373634556440510464
642363,1373632920443838464
642364,1373632089116016640
642365,1373631955179294720
642366,1373626733899960320
642367,1373616934697197568
642368,1373612777051455488
642369,1373611510681964544
642370,1373610961186267136
642371,1373609530131685376
642372,1373605971310882816
642373,1373603979662331904
642374,1373602916708286464
642375,1373601156212097024
642376,1373599058544058368
642377,1373580580806332416
642378,1373579599137943552
642379,1373579209373782016
642380,1373578092388745216
642381,1373577294741127168
642382,1373535310592675840
642383,1373532997497012224
642384,1373530428594913280
642385,1373527702053867520
642386,1373467854729846784
642387,1373467097829834752
642388,1373452866866798592
642389,1373446631346028544
642390,1373441718465523712
642391,1373437201057464320
642392,1373432266437713920
642393,1373430126692634624
642394,1373429018796625920
642395,1373424339362668544
642396,1373420230068817920
642397,1373418636648591360
642398,1373416628721967104
642399,1373405930952474624
642400,1373403238809079808
642401,1373393109254569984
642402,1373376280989741056
642403,1373365323383119872
642404,1373359822175883264
642405,1373357600616689664
642406,1373350772046372864
642407,1373347522777907200
642408,1373337466728546304
642409,1373335831046459392
642410,1373334598118150144
642411,1373332819846471680
642412,1373332532343750656
642413,1373327219364356096
642414,1373322764623486976
642415,1373321648393355264
642416,1373317938019770368
642417,1373317878225768448
642418,1373316577429487616
642419,1373310322266804224
642420,1373306028968787968
642421,1373301902255947776
642422,1373301883217928192
642423,1373301871717273600
642424,1373301861160267776
642425,1373301819309494272
642426,1373301603499917312
642427,1373301602241671168
642428,1373301418472439808
642429,1373301400785072128
642430,1373301387510026240
642431,1373301364001017856
642432,1373301335022505984
642433,1373301303825338368
642434,1373301165321023488
642435,1373300769022091264
642436,1373300765150826496
642437,1373300735933362176
642438,1373299607111884800
642439,1373299569916833792
642440,1373299563117694976
642441,1373299538371473408
642442,1373299524421173248
642443,1373298694439587840
642444,1373298692183138304
642445,1373298569386545152
642446,1373298567444594688
642447,1373298053503987712
642448,1373297979839279104
642449,1373297932355575808
642450,1373296840968437760
642451,1373296802385043456
642452,1373296716619845632
642453,1373296168281722880
642454,1373295815280766976
642455,1373295777141956608
642456,1373295723874254848
642457,1373295678156333056
642458,1373295672045285376
642459,1373295635433132032
642460,1373294269495189504
642461,1373294234564956160
642462,1373294212599455744
642463,1373294202164027392
642464,1373294138746109952
642465,1373294100372393984
642466,1373294083293208576
642467,1373294048904105984
642468,1373293318625443840
642469,1373293244424073216
642470,1373293088525926400
642471,1373292220254654464
642472,1373292146418126848
642473,1373292070501281792
642474,1373292058752991232
642475,1373291375312179200
642476,1373291363702296576
642477,1373291356995616768
642478,1373291344106557440
642479,1373291326331052032
642480,1373291293774909440
642481,1373291278318845952
642482,1373290349272174592
642483,1373290335858782208
642484,1373290224315289600
642485,1373290208779718656
642486,1373289300113174528
642487,1373289294597525504
642488,1373289233402765312
642489,1373289196740354048
642490,1373288326455820288
642491,1373288300040105984
642492,1373287416577015808
642493,1373287395005718528
642494,1373287354002247680
642495,1373287317813788672
642496,1373287308842168320
642497,1373287247055888384
642498,1373287223488053248
642499,1373287222221303808
642500,1373287008785813504
642501,1373284960996634624
642502,1373284947495112704
642503,1373284894672097280
642504,1373284868499603456
642505,1373283643884470272
642506,1373282146014658560
642507,1373282143326113792
642508,1373282138502660096
642509,1373282134056706048
642510,1373282043963006976
642511,1373281991152574464
642512,1373281978225623040
642513,1373281141239742464
642514,1373281105307168768
642515,1373281098784968704
642516,1373281068854427648
642517,1373280194966917120
642518,1373280156438126592
642519,1373280045364547584
642520,1373280025768775680
642521,1373279596272029696
642522,1373279594187481088
642523,1373279546372468736
642524,1373279505486376960
642525,1373279465904685056
642526,1373279455863529472
642527,1373278274537852928
642528,1373278240974966784
642529,1373278163946500096
642530,1373278151804137472
642531,1373278010128879616
642532,1373277899944517632
642533,1373277100099129344
642534,1373277088145408000
642535,1373277002002792448
642536,1373276972319662080
642537,1373276922516545536
642538,1373276914589310976
642539,1373276271308763136
642540,1373276187678638080
642541,1373276160533086208
642542,1373276135170134016
642543,1373274619420028928
642544,1373274612977569792
642545,1373274539552030720
642546,1373274494379425792
642547,1373273795679641600
642548,1373273761349255168
642549,1373273754399174656
642550,1373273705242066944
642551,1373273681477140480
642552,1373273130408501248
642553,1373273127107526656
642554,1373273106077392896
642555,1373273054416138240
642556,1373272362129502208
642557,1373272334262398976
642558,1373272309151240192
642559,1373272198744530944
642560,1373272185155035136
642561,1373271234285346816
642562,1373270580552667136
642563,1373270557710487552
642564,1373270463393185792
642565,1373270399530729472
642566,1373270047657918464
642567,1373269903935946752
642568,1373269594169835520
642569,1373269541476835328
642570,1373269541426462720
642571,1373269447964774400
642572,1373268928147824640
642573,1373266392410169344
642574,1373263573187751936
642575,1373261380078428160
642576,1373260924161826816
642577,1373260405091491840
642578,1373259437880848384
642579,1373257801418555392
642580,1373257263826100224
642581,1373254640553299968
642582,1373252560908382208
642583,1373247773966020608
642584,1373240910230781952
642585,1373240295907852288
642586,1373240153670574080
642587,1373236986081910784
642588,1373236839025369088
642589,1373231652852400128
642590,1373228996524138496
642591,1373221765854457856
642592,1373221341315366912
642593,1373221146963894272
642594,1373219998181814272
642595,1373217216355831808
642596,1373208519206387712
642597,1373200301507887104
642598,1373191461399887872
642599,1373190084724457472
642600,1373185003371294720
642601,1373184935926845440
642602,1373184662101704704
642603,1373180450328489984
642604,1373168220623024128
642605,1373151151416254464
642606,1373140948134338560
642607,1373138209278922752
642608,1373137236976357376
642609,1373129374078226432
642610,1373128605769723904
642611,1373128500702556160
642612,1373125988561907712
642613,1373125479889133568
642614,1373123430355148800
642615,1373121899350405120
642616,1373121327779971072
642617,1373114589190193152
642618,1373114201707663360
642619,1373105934189350912
642620,1373094239085678592
642622,1373087430635614208
642623,1373082598939967488
642624,1373081327097020416
642625,1373081192174608384
642626,1373080840297717760
642627,1373071822640476160
642628,1373070027075719168
642629,1373069163950862336
642630,1373068792830464000
642631,1373067724826374144
642632,1373065386229338112
642633,1373064493966721024
642634,1373062886990487552
642635,1373060538566053888
642636,1373057053946646528
642637,1373052356330405888
642638,1373052023915044864
642639,1373050013371207680
642640,1373048776265375744
642641,1373047321437605888
642642,1373047240693067776
642643,1373043650091966464
642644,1373039010717835264
642645,1373036282733981696
642646,1373036099010928640
642647,1373035787600678912
642648,1373035148233515008
642649,1373034651770449920
642650,1373031608438112256
642651,1373031195257229312
642652,1373029080795332608
642653,1373027919728156672
642654,1373027397990182912
642655,1373024496072990720
642656,1373023892944560128
642658,1373021660006260736
642659,1373021468192309248
642660,1373018226414604288
642661,1373017112139153408
642662,1373013554782216192
642663,1373013450272673792
642664,1373011845611667456
642665,1373011653835567104
642666,1373010776546492416
642667,1373010419124609024
642668,1373009955356209152
642669,1373009728683528192
642670,1373007725966266368
642671,1373007375527944192
642672,1373004974184075264
642673,1373002923312054272
642674,1373001535446204416
642675,1372999466744156160
642676,1372998962328657920
642677,1372998204552265728
642678,1372997530342940672
642679,1372996465220481024
642680,1372994227391639552
642681,1372990735377698816
642683,1372989044309721088
642684,1372988385472745472
642685,1372987521030713344
642686,1372987234782171136
642687,1372982876128608256
642688,1372980475803754496
642689,1372979719080177664
642690,1372977875830247424
642691,1372977318000537600
642692,1372974160595406848
642693,1372974109152403456
642694,1372974104261853184
642695,1372974005846609920
642696,1372973984027971584
642697,1372973785557700608
642698,1372973742314418176
642699,1372973719874834432
642700,1372973698571993088
642701,1372973350138617856
642702,1372973341343109120
642703,1372973328328196096
642704,1372973319310381056
642705,1372973274527830016
642706,1372973224884105216
642707,1372973221037891584
642708,1372973209256042496
642709,1372973205191819264
642710,1372973198669660160
642711,1372973112984285184
642712,1372973083091476480
642713,1372973078360199168
642714,1372973058479288320
642715,1372973057812299776
642716,1372973056356982784
642717,1372973046148046848
642718,1372972914803412992
642719,1372972895132061696
642720,1372972881592922112
642721,1372972853314871296
642722,1372972830627930112
642723,1372972829814222848
642724,1372972793722236928
642725,1372972633310986240
642726,1372972630173745152
642727,1372972458496684032
642728,1372972428142477312
642729,1372972420416434176
642730,1372972351046975488
642731,1372972333770625024
642732,1372972321435222016
642733,1372972318805344256
642734,1372972269568413696
642735,1372972209065521152
642736,1372972204351193088
642737,1372971932317007872
642738,1372971924431720448
642739,1372971901472153600
642740,1372971441658953728
642741,1372971433287151616
642742,1372971424038723584
642743,1372971419223592960
642744,1372971397899763712
642745,1372971037013508096
642746,1372968531344625664
642747,1372967457883840512
642748,1372967449679720448
642749,1372965403039731712
642750,1372962781142585344
642751,1372961016317947904
642752,1372958257858363392
642753,1372956384967471104
642754,1372956307062415360
642755,1372955512216649728
642756,1372955472165277696
642757,1372955240752947200
642758,1372954448012611584
642759,1372954100564955136
642760,1372953784159191040
642761,1372952970292293632
642762,1372951649833136128
642763,1372951299516477440
642764,1372950909261553664
642765,1372950460689158144
642767,1372949549052960768
642768,1372948362492837888
642769,1372947136019566592
642770,1372946184411754496
642771,1372945317524557824
642772,1372945302928433152
642773,1372944921770950656
642774,1372944723900567552
642775,1372943779745894400
642776,1372943659038048256
642777,1372943110238576640
642778,1372942817027260416
642779,1372940082672496640
642780,1372938914927808512
642781,1372937533504462848
642782,1372936577773604864
642783,1372935737021186048
642784,1372935524286148608
642785,1372933120807165952
642786,1372931706680967168
642787,1372930529713065984
642788,1372928423148986368
642789,1372927841235574784
642790,1372926962981867520
642791,1372925832809824256
642792,1372924492876554240
642793,1372924135333113856
642794,1372921752146296832
642795,1372920227126767616
642796,1372918758847754240
642797,1372917198084304896
642798,1372915604164902912
642799,1372913359163637760
642800,1372912546638888960
642801,1372911257666326528
642802,1372904667177451520
642803,1372898416339062784
642804,1372896104631652352
642805,1372893985455345664
642806,1372893258565685248
642807,1372880333205557248
642808,1372879336290844672
642809,1372872176018284544
642810,1372869779057414144
642811,1372864962868121600
642812,1372847057497624576
642813,1372841398844669952
642814,1372834881101778944
642815,1372812333584580608
642816,1372811663511015424
642817,1372806778476318720
642818,1372803646971252736
642819,1372801691276382208
642820,1372798794291552256
642821,1372796839561293824
642822,1372788612794777600
642823,1372782419082768384
642824,1372776158056484864
642825,1372757431185338368
642826,1372754806058577920
642827,1372754404458209280
642828,1372749320127188992
642829,1372733541889372160
642831,1372725786478833664
642833,1372716576806465536
642834,1372713688776466432
642835,1372712774955102208
642836,1372706138664312832
642837,1372696118010650624
642838,1372695395667742720
642839,1372691284469583872
642840,1372686809818357760
642841,1372676269465202688
642842,1372675665137401856
642843,1372671522914058240
642844,1372669476685107200
642845,1372667075273973760
642846,1372665879280910336
642847,1372661633022050304
642848,1372658564515426304
642849,1372653358968934400
642850,1372652419742642176
642852,1372647662252662784
642853,1372646266174201856
642854,1372645211202011136
642855,1372644652902387712
642856,1372632781713510400
642857,1372627896892678144
642858,1372626507466731520
642859,1372623931794948096
642860,1372622754160242688
642861,1372616640228159488
642862,1372604944985944064
642863,1372602285772005376
642864,1372600396070350848
642865,1372596932820885504
642866,1372596799274283008
642867,1372596096510271488
642868,1372590933645131776
642869,1372588839047475200
642870,1372580575450521600
642871,1372575465148448768
642872,1372565093519560704
642873,1372559185301372928
642874,1372557918554501120
642875,1372557546163220480
642876,1372546363620200448
642877,1372543418623221760
642878,1372541123403612160
642879,1372540526575095808
642880,1372540359037890560
642881,1372537488024211456
642882,1372523807739629568
642883,1372512863282139136
642884,1372505442895736832
642885,1372502220407767040
642886,1372484768605044736
642887,1372482393085460480
642888,1372481708466040832
642889,1372466943299620864
642890,1372447781735006208
642891,1372435679326711808
642892,1372435131122733056
642893,1372434354534633472
642894,1372430891310583808
642895,1372429447727521792
642896,1372429182144106496
642897,1372429172807585792
642898,1372429030809608192
642899,1372427564774473728
642900,1372426062832009216
642901,1372422989527060480
642902,1372422418107666432
642903,1372411090232033280
642904,1372396907201359872
642905,1372391712568569856
642906,1372391706394558464
642907,1372391086480560128
642908,1372381464029921280
642909,1372372935562891264
642910,1372372515276791808
642911,1372371295678042112
642912,1372370141204381696
642913,1372367281351712768
642914,1372365335395901440
642915,1372356320330985472
642916,1372354561650872320
642917,1372353198963494912
642918,1372345163436199936
642919,1372343645400133632
642920,1372341233079701504
642921,1372332414488354816
642922,1372331481142595584
642923,1372330652226482176
642924,1372324410179395584
642925,1372320806290796544
642926,1372303026338340864
642927,1372301804726329344
642928,1372299164349005824
642929,1372293029659353088
642930,1372289752825700352
642931,1372287012057841664
642932,1372286906873090048
642933,1372285941147074560
642934,1372285070426439680
642935,1372283051514982400
642937,1372280527089188864
642938,1372279366030344192
642939,1372278685710049280
642940,1372277092113522688
642941,1372274243870810112
642942,1372274048936288256
642943,1372272356836601856
642944,1372270171486883840
642945,1372269464050356224
642946,1372268419433721856
642947,1372267768914051072
642948,1372265082613284864
642949,1372261306485649408
642950,1372261002301956096
642951,1372260258798796800
642952,1372254070405222400
642953,1372248724345356288
642954,1372248414558154752
642956,1372246214016647168
642957,1372245417321136128
642958,1372245172294139904
642959,1372242021130309632
642960,1372241021837443072
642961,1372237441541627904
642962,1372237039484207104
642963,1372232502761246720
642964,1372232489243193344
642965,1372232024510115840
642966,1372231336136687616
642967,1372228870552875008
642968,1372223348428713984
642969,1372219977248428032
642970,1372218342300340224
642971,1372205689439928320
642972,1372203365237731328
642973,1372198247482146816
642974,1372194978663952384
642975,1372191891056386048
642976,1372191062526148608
642977,1372187188604121088
642978,1372186065054883840
642979,1372184775168045056
642980,1372183769172606976
642981,1372179731861401600
642982,1372175883880964096
642983,1372175090121605120
642984,1372172384610914304
642985,1372167522707980288
642986,1372159185719267328
642987,1372156648773595136
642988,1372156480082821120
642989,1372154094278836224
642990,1372151381369442304
642991,1372150099908964352
642992,1372147949690568704
642993,1372142968350597120
642994,1372136789503315968
642995,1372132556276166656
642996,1372129060936065024
642997,1372125256119418880
642998,1372120035683098624
642999,1372107114047496192
643000,1372105748109492224
643001,1372104491802230784
643002,1372084380915601408
643003,1372076578239307776
643004,1372069934029737984
643005,1372054735423954944
643006,1372047459078307840
643007,1372037328399523840
643008,1372033102105645056
643009,1372029744833818624
643010,1372027496225443840
643011,1372026942921277440
643012,1372019742228287488
643013,1372016072942059520
643014,1372012231198601216
643015,1372008757438287872
643016,1372006347420659712
643017,1372001966746955776
643018,1372000240300142592
643019,1371996430106128384
643020,1371993941139148800
643021,1371992758265597952
643022,1371991307611176960
643023,1371989452235620352
643024,1371982189034897408
643025,1371980873931849728
643026,1371979130170933248
643027,1371977446598279168
643028,1371976407090393088
643029,1371974477035171840
643030,1371967929466560512
643031,1371949606834036736
643032,1371949004171276288
643033,1371937150506307584
643034,1371933914462363648
643035,1371930290084581376
643036,1371929008376487936
643037,1371926153536098304
643038,1371925833472958464
643039,1371921466741071872
643040,1371918707677626368
643041,1371906180965048320
643042,1371906132860542976
643043,1371902931025473536
643044,1371902879947186176
643045,1371901715306414080
643046,1371898140014567424
643047,1371897408414744576
643048,1371896304184532992
643049,1371893698993090560
643050,1371888355915542528
643051,1371887354789703680
643052,1371885696013721600
643053,1371885095213268992
643054,1371884994159804416
643055,1371883382905389056
643056,1371880623401398272
643057,1371877427765506048
643058,1371876398030155776
643059,1371872728580567040
643060,1371871734379515904
643061,1371860710406246400
643062,1371858666987606016
643063,1371857261639954432
643064,1371853147904303104
643065,1371852739433656320
643066,1371852314231902208
643067,1371852029136662528
643068,1371850518134411264
643069,1371844087637282816
643070,1371843501026111488
643071,1371842017429483520
643072,1371841709781487616
643073,1371839508824649728
643074,1371838083453358080
643075,1371837434590326784
643076,1371835914935279616
643077,1371829951792484352
643078,1371825185842663424
643079,1371824917138837504
643080,1371823368996057088
643081,1371821366274621440
643082,1371819668101492736
643083,1371819547272093696
643084,1371819265972699136
643085,1371811394019069952
643086,1371810978292203520
643087,1371809294375616512
643088,1371809248573857792
643089,1371808926384197632
643090,1371806643059576832
643092,1371802190197579776
643093,1371798940409065472
643094,1371798220511268864
643095,1371791207622443008
643096,1371790645879259136
643097,1371784677665693696
643098,1371782981111713792
643099,1371781681825333248
643100,1371777052106444800
643101,1371774267415789568
643102,1371771625662775296
643103,1371765160264761344
643104,1371762252932648960
643105,1371757891930230784
643106,1371751274425823232
643107,1371747591352946688
643108,1371738100599242752
643109,1371733033263509504
643110,1371731911740170240
643111,1371715514947473408
643112,1371707318430093312
643113,1371699768095739904
643114,1371697746420244480
643115,1371696868481134592
643116,1371695363699081216
643117,1371694552898281472
643118,1371694055550255104
643119,1371680676412555264
643120,1371675677435424768
643121,1371662434512076800
643122,1371658177780011008
643123,1371645693442600960
643124,1371634546584731648
643125,1371630989835857920
643126,1371626601516040192
643127,1371613884822458368
643128,1371610570982498304
643129,1371607185902424064
643130,1371607170735861760
643131,1371605969680150528
643132,1371605344674320384
643133,1371602486335844352
643134,1371600283588038656
643135,1371586730365751296
643136,1371580106972524544
643137,1371577962269716480
643138,1371574056613412864
643139,1371564089248419840
643140,1371560432972992512
643141,1371558042899251200
643142,1371554286086234112
643143,1371550920421437440
643144,1371550475691114496
643145,1371544786813865984
643146,1371544360119119872
643147,1371539132791595008
643148,1371536774053367808
643149,1371529927095427072
643150,1371527286839726080
643151,1371526506544037888
643152,1371525921748959232
643153,1371509800375312384
643154,1371506341286719488
643155,1371504406429061120
643156,1371501760188182528
643157,1371501613345603584
643158,1371498279909867520
643159,1371495348112396288
643160,1371492641922240512
643161,1371492451530199040
643162,1371490202619842560
643163,1371487248240287744
643164,1371486143208886272
643165,1371483920500412416
643166,1371482662620250112
643167,1371481561082818560
643168,1371478961386049536
643169,1371477299309248512
643170,1371476813713670144
643171,1371470247107133440
643172,1371461136390963200
643173,1371460958812569600
643174,1371460100624367616
643175,1371457093367074816
643176,1371450425740820480
643177,1371445523434078208
643178,1371428160072470528
643179,1371422329146728448
643180,1371420485641236480
643181,1371420216358486016
643182,1371414078757953536
643183,1371413947828555776
643184,1371408104550715392
643185,1371402860903202816
643186,1371402164782964736
643187,1371396859705577472
643188,1371394368133808128
643189,1371392020288266240
643190,1371384271882100736
643191,1371379269402775552
643192,1371356401088438272
643193,1371354907454763008
643194,1371331401384042496
643195,1371329000178511872
643196,1371328663635988480
643197,1371317504237207552
643198,1371316119160639488
643199,1371291702791667712
643200,1371290152069390336
643201,1371289694625955840
643202,1371283199997906944
643203,1371274208618029056
643204,1371269950019674112
643205,1371265561825579008
643206,1371261225271758848
643207,1371253930785714176
643208,1371251311732125696
643209,1388281911307640832
643210,1388281757343027200
643211,1388281753790468096
643212,1388281665135521792
643213,1388281625289523200
643214,1388281609766514688
643215,1388281481810759680
643217,1388281418501918720
643218,1388281309282373632
643219,1388281248557125632
643220,1388281152822292480
643221,1388281152784371712
643222,1388281088682823680
643223,1388281040037351424
643224,1388281034186399744
643225,1388280816292167680
643226,1388280741319094272
643227,1388280630174232576
643228,1388280597064216576
643229,1388280573873954816
643230,1388280557067452416
643231,1388280485357441024
643232,1388280276380442624
643233,1388280254024753152
643234,1388280204150427648
643235,1388280196709588992
643236,1388280104145596416
643237,1388279922913906688
643238,1388279904702140416
643239,1388279834749464576
643240,1388279832706945024
643241,1388279709511962624
643242,1388279628851122176
643243,1388279362642845696
643244,1388279312097361920
643245,1388279198859530240
643246,1388279135613620224
643247,1388279054155980800
643248,1388278980717907968
643249,1388278945100017664
643250,1388278929585233920
643251,1388278841131601920
643252,1388278712269955072
643253,1388278537753399296
643254,1388278528920129536
643255,1388278434812551168
643256,1388278380320133120
643257,1388278320140279808
643258,1388278271020777472
643259,1388278240951820288
643260,1388278169912762368
643261,1388278039910436864
643262,1388277976538574848
643263,1388277904384081920
643264,1388277857307308032
643265,1388277628570767360
643266,1388277621243342848
643267,1388277601643507712
643268,1388277594378805248
643269,1388277548027727872
643270,1388277544143790080
643271,1388277522966753280
643272,1388277501181448192
643273,1388277388660940800
643274,1388277256666193920
643275,1388277158309601280
643276,1388276883549085696
643277,1388276844261044224
643278,1388276838368223232
643279,1388276735100080128
643280,1388276641844109312
643281,1388276631991554048
643282,1388276494754095104
643283,1388276432275755008
643284,1388276421445967872
643285,1388276362708926464
643286,1388276295759319040
643287,1388276099528855552
643288,1388276034567614464
643289,1388275968675037184
643290,1388275872344461312
643291,1388275787221147648
643292,1388275729130008576
643293,1388275572586033152
643294,1388275430289989632
643295,1388275390125252608
643296,1388275329999937536
643297,1388275236626264064
643298,1388275201020862464
643299,1388275007751692288
643300,1388274951996813312
643301,1388274945063407616
643302,1388274926046568448
643303,1388274809570799616
643304,1388274772858052608
643305,1388274748421861376
643306,1388274694370041856
643307,1388274580574375936
643308,1388274500173656064
643309,1388274469605625856
643310,1388274469542711296
643311,1388274469429469184
643312,1388274446264410112
643313,1388274445333172224
643314,1388274399145562112
643315,1388274383668465664
643316,1388274297098153984
643317,1388274141200064512
643318,1388274088309772288
643319,1388273962522710016
643320,1388273921154330624
643321,1388273712483405824
643322,1388273661581352960
643323,1388273564596547584
643324,1388273405594570752
643325,1388273393376497664
643326,1388273303308050432
643327,1388273258827505664
643328,1388273206549565440
643329,1388273168025067520
643330,1388273147653283840
643331,1388272714092273664
643332,1388272649751732224
643333,1388272462568181760
643334,1388272276370608128
643335,1388272172620259328
643337,1388271725968642048
643338,1388271695102943232
643339,1388271665314877440
643340,1388271615948075008
643341,1388271446854623232
643342,1388271446603046912
643343,1388267786112098304
643344,1388266517184274432
643345,1388261370068668416
643346,1388261209233821696
643347,1388261189646536704
643348,1388251172700573696
643349,1388248229788233728
643350,1388245336615964672
643351,1388240701708701696
643352,1388240571098181632
643353,1388238985600905216
643354,1388236033972523008
643355,1388232558106882048
643356,1388231212897079296
643357,1388230580211433472
643358,1388229318287974400
643359,1388227303298248704
643360,1388221283268128768
643361,1388213366754250752
643362,1388211741704671232
643363,1388211401659932672
643364,1388207641583783936
643365,1388206771722915840
643366,1388203779145838592
643367,1388199991169200128
643368,1388199519897128960
643369,1388190836253499392
643370,1388190248249675776
643371,1388185238682042368
643372,1388172706261049344
643373,1388167890252320768
643374,1388165568084185088
643375,1388164905723891712
643376,1388161855294566400
643377,1388159613309120512
643378,1388156362320875520
643379,1388155549645254656
643380,1388152990641557504
643381,1388147074990940160
643382,1388145856495431680
643383,1388145295935090688
643384,1388145212703219712
643385,1388144845663973376
643386,1388144723446145024
643387,1388144675157127168
643388,1388144645851566080
643389,1388144601333178368
643390,1388144515077206016
643391,1388144394419810304
643392,1388144376614903808
643393,1388144350597681152
643394,1388144334260875264
643395,1388144302769983488
643396,1388144238165209088
643397,1388144007889440768
643398,1388143998519463936
643399,1388143848183017472
643400,1388143787118039040
643401,1388143736299868160
643402,1388143569697902592
643403,1388143491608363008
643404,1388143487690936320
643405,1388143395604811776
643406,1388143133918117888
643407,1388143122685771776
643408,1388143037516107776
643409,1388142722519900160
643410,1388142652533657600
643411,1388142560267362304
643412,1388142423205978112
643413,1388142291525808128
643414,1388142267421138944
643415,1388142076446052352
643416,1388141704176455680
643417,1388141646861242368
643418,1388141434906230784
643419,1388141169759035392
643420,1388140943426138112
643421,1388140939215048704
643422,1388140923196825600
643423,1388140838815891456
643424,1388140786672357376
643425,1388140545084563456
643426,1388140326586552320
643427,1388140022239567872
643428,1388139190517256192
643429,1388138713817956352
643430,1388138269813133312
643431,1388136999354343424
643432,1388136748652318720
643433,1388136739722649600
643434,1388136737935962112
643435,1388136387392675840
643436,1388136180789743616
643437,1388136172736630784
643438,1388136047276552192
643439,1388135810986352640
643440,1388135000470695936
643441,1388134855452463104
643442,1388134450945482752
643443,1388134442582134784
643444,1388134399091355648
643445,1388132022242086912
643446,1388131653185331200
643447,1388131326604234752
643448,1388131116528373760
643449,1388129841078317056
643450,1388126442198872064
643451,1388126440420487168
643452,1388125425872908288
643453,1388123845555625984
643454,1388121886232662016
643455,1388120614775320576
643456,1388118936458186752
643457,1388115426048036864
643458,1388114889684758528
643459,1388113321933557760
643460,1388106815611801600
643461,1388102167375056896
643462,1388090288057552896
643463,1388089468402479104
643464,1388086797557813248
643465,1388083959775510528
643466,1388075280816820224
643467,1388071653666562048
643468,1388065007678627840
643469,1388060337916817408
643470,1388032572593217536
643471,1388031643433140224
643472,1388030340246167552
643473,1388026468639428608
643474,1388020103170510848
643475,1388010385396039680
643476,1388007088270594048
643477,1387991492933955584
643478,1387990840543387648
643479,1387989449322160128
643480,1387987430666559488
643481,1387982580406906880
643482,1387979971881099264
643483,1387979267267563520
643484,1387976078895898624
643485,1387975156195201024
643486,1387974758940037120
643487,1387969753055125504
643488,1387968268607139840
643489,1387968199858163712
643490,1387966241218965504
643491,1387956531530981376
643492,1387955913101914112
643493,1387951354736521216
643494,1387949856145219584
643495,1387949696488980480
643496,1387949327688114176
643497,1387947837820911616
643498,1387946704767438848
643499,1387946647825666048
643500,1387946470427570176
643501,1387944784879259648
643502,1387941482351501312
643503,1387941336825880576
643504,1387940511554621440
643505,1387939613331787776
643506,1387939595980050432
643507,1387937909739823104
643508,1387936810366607360
643509,1387934960431075328
643510,1387934950805094400
643511,1387934346183467008
643512,1387932903959576576
643513,1387931889621680128
643514,1387928080652636160
643515,1387925395341783040
643516,1387925058996391936
643517,1387923587898687488
643518,1387922646940016640
643519,1387920675172720640
643520,1387920388097593344
643521,1387919825515728896
643522,1387919604119314432
643523,1387919509445435392
643524,1387919321716957184
643525,1387919209938685952
643526,1387916396978376704
643527,1387914388695363584
643528,1387914192737370112
643529,1387913403570823168
643530,1387912585144504320
643531,1387911458844037120
643532,1387910726690484224
